algorithm, size, time
heapSelect, 8831, 0.000092
medianMediansSelect, 8831, 0.000402
heapSelect, 8831, 0.000124
medianMediansSelect, 8831, 0.000479
heapSelect, 8831, 0.000101
medianMediansSelect, 8831, 0.000543
heapSelect, 8831, 0.000085
medianMediansSelect, 8831, 0.000355
heapSelect, 8831, 0.000089
medianMediansSelect, 8831, 0.000439
heapSelect, 8831, 0.000100
medianMediansSelect, 8831, 0.000570
heapSelect, 8831, 0.000069
medianMediansSelect, 8831, 0.000357
heapSelect, 8831, 0.000082
medianMediansSelect, 8831, 0.000527
heapSelect, 8831, 0.000087
medianMediansSelect, 8831, 0.000449
heapSelect, 8831, 0.000079
medianMediansSelect, 8831, 0.000395
heapSelect, 8831, 0.000092
medianMediansSelect, 8831, 0.000594
heapSelect, 8831, 0.000086
medianMediansSelect, 8831, 0.000426
heapSelect, 8831, 0.000130
medianMediansSelect, 8831, 0.000596
heapSelect, 8831, 0.000219
medianMediansSelect, 8831, 0.000589
heapSelect, 8831, 0.000078
medianMediansSelect, 8831, 0.000381
heapSelect, 8831, 0.000080
medianMediansSelect, 8831, 0.000445
heapSelect, 9851, 0.000106
medianMediansSelect, 9851, 0.000501
heapSelect, 9851, 0.000076
medianMediansSelect, 9851, 0.000499
heapSelect, 9851, 0.000239
medianMediansSelect, 9851, 0.000557
heapSelect, 9851, 0.000112
medianMediansSelect, 9851, 0.000626
heapSelect, 9851, 0.000111
medianMediansSelect, 9851, 0.000493
heapSelect, 9851, 0.000114
medianMediansSelect, 9851, 0.000472
heapSelect, 9851, 0.000097
medianMediansSelect, 9851, 0.000505
heapSelect, 9851, 0.000086
medianMediansSelect, 9851, 0.000589
heapSelect, 9851, 0.000089
medianMediansSelect, 9851, 0.000417
heapSelect, 9851, 0.000106
medianMediansSelect, 9851, 0.000732
heapSelect, 9851, 0.000129
medianMediansSelect, 9851, 0.000548
heapSelect, 9851, 0.000091
medianMediansSelect, 9851, 0.000477
heapSelect, 9851, 0.000094
medianMediansSelect, 9851, 0.000440
heapSelect, 9851, 0.000075
medianMediansSelect, 9851, 0.000484
heapSelect, 9851, 0.000124
medianMediansSelect, 9851, 0.000541
heapSelect, 9851, 0.000128
medianMediansSelect, 9851, 0.000671
heapSelect, 9851, 0.000173
medianMediansSelect, 9851, 0.000553
heapSelect, 9851, 0.000131
medianMediansSelect, 9851, 0.000536
heapSelect, 9851, 0.000126
medianMediansSelect, 9851, 0.000453
heapSelect, 9851, 0.000100
medianMediansSelect, 9851, 0.000480
heapSelect, 10989, 0.000097
medianMediansSelect, 10989, 0.000548
heapSelect, 10989, 0.000144
medianMediansSelect, 10989, 0.000518
heapSelect, 10989, 0.000188
medianMediansSelect, 10989, 0.000857
heapSelect, 10989, 0.000190
medianMediansSelect, 10989, 0.000685
heapSelect, 10989, 0.000218
medianMediansSelect, 10989, 0.000641
heapSelect, 10989, 0.000076
medianMediansSelect, 10989, 0.000446
heapSelect, 10989, 0.000123
medianMediansSelect, 10989, 0.000458
heapSelect, 10989, 0.000250
medianMediansSelect, 10989, 0.000622
heapSelect, 10989, 0.000108
medianMediansSelect, 10989, 0.000488
heapSelect, 10989, 0.000148
medianMediansSelect, 10989, 0.000491
heapSelect, 10989, 0.000142
medianMediansSelect, 10989, 0.000553
heapSelect, 10989, 0.000196
medianMediansSelect, 10989, 0.000663
heapSelect, 10989, 0.000108
medianMediansSelect, 10989, 0.000519
heapSelect, 10989, 0.000231
medianMediansSelect, 10989, 0.000767
heapSelect, 10989, 0.000087
medianMediansSelect, 10989, 0.000602
heapSelect, 10989, 0.000236
medianMediansSelect, 10989, 0.000759
heapSelect, 10989, 0.000111
medianMediansSelect, 10989, 0.000496
heapSelect, 10989, 0.000097
medianMediansSelect, 10989, 0.000457
heapSelect, 10989, 0.000087
medianMediansSelect, 10989, 0.000503
heapSelect, 10989, 0.000130
medianMediansSelect, 10989, 0.000784
heapSelect, 12258, 0.000140
medianMediansSelect, 12258, 0.000652
heapSelect, 12258, 0.000123
medianMediansSelect, 12258, 0.000555
heapSelect, 12258, 0.000105
medianMediansSelect, 12258, 0.000623
heapSelect, 12258, 0.000264
medianMediansSelect, 12258, 0.000690
heapSelect, 12258, 0.000157
medianMediansSelect, 12258, 0.000705
heapSelect, 12258, 0.000127
medianMediansSelect, 12258, 0.000501
heapSelect, 12258, 0.000178
medianMediansSelect, 12258, 0.000835
heapSelect, 12258, 0.000118
medianMediansSelect, 12258, 0.000583
heapSelect, 12258, 0.000154
medianMediansSelect, 12258, 0.000508
heapSelect, 12258, 0.000121
medianMediansSelect, 12258, 0.000558
heapSelect, 12258, 0.000214
medianMediansSelect, 12258, 0.000828
heapSelect, 12258, 0.000105
medianMediansSelect, 12258, 0.000572
heapSelect, 12258, 0.000155
medianMediansSelect, 12258, 0.000651
heapSelect, 12258, 0.000289
medianMediansSelect, 12258, 0.000741
heapSelect, 12258, 0.000144
medianMediansSelect, 12258, 0.000580
heapSelect, 12258, 0.000135
medianMediansSelect, 12258, 0.000706
heapSelect, 12258, 0.000091
medianMediansSelect, 12258, 0.000674
heapSelect, 12258, 0.000289
medianMediansSelect, 12258, 0.000804
heapSelect, 12258, 0.000204
medianMediansSelect, 12258, 0.000692
heapSelect, 12258, 0.000177
medianMediansSelect, 12258, 0.000743
heapSelect, 13673, 0.000171
medianMediansSelect, 13673, 0.000764
heapSelect, 13673, 0.000186
medianMediansSelect, 13673, 0.000691
heapSelect, 13673, 0.000133
medianMediansSelect, 13673, 0.000648
heapSelect, 13673, 0.000107
medianMediansSelect, 13673, 0.000503
heapSelect, 13673, 0.000222
medianMediansSelect, 13673, 0.000785
heapSelect, 13673, 0.000091
medianMediansSelect, 13673, 0.000640
heapSelect, 13673, 0.000125
medianMediansSelect, 13673, 0.000882
heapSelect, 13673, 0.000137
medianMediansSelect, 13673, 0.000779
heapSelect, 13673, 0.000093
medianMediansSelect, 13673, 0.000641
heapSelect, 13673, 0.000179
medianMediansSelect, 13673, 0.000689
heapSelect, 13673, 0.000196
medianMediansSelect, 13673, 0.000861
heapSelect, 13673, 0.000095
medianMediansSelect, 13673, 0.000693
heapSelect, 13673, 0.000258
medianMediansSelect, 13673, 0.000640
heapSelect, 13673, 0.000177
medianMediansSelect, 13673, 0.000746
heapSelect, 13673, 0.000181
medianMediansSelect, 13673, 0.000798
heapSelect, 13673, 0.000334
medianMediansSelect, 13673, 0.001015
heapSelect, 13673, 0.000126
medianMediansSelect, 13673, 0.000747
heapSelect, 13673, 0.000189
medianMediansSelect, 13673, 0.000586
heapSelect, 13673, 0.000107
medianMediansSelect, 13673, 0.000589
heapSelect, 13673, 0.000195
medianMediansSelect, 13673, 0.001053
heapSelect, 15253, 0.000306
medianMediansSelect, 15253, 0.001049
heapSelect, 15253, 0.000107
medianMediansSelect, 15253, 0.000649
heapSelect, 15253, 0.000302
medianMediansSelect, 15253, 0.000841
heapSelect, 15253, 0.000115
medianMediansSelect, 15253, 0.000626
heapSelect, 15253, 0.000141
medianMediansSelect, 15253, 0.000682
heapSelect, 15253, 0.000158
medianMediansSelect, 15253, 0.000641
heapSelect, 15253, 0.000124
medianMediansSelect, 15253, 0.000650
heapSelect, 15253, 0.000154
medianMediansSelect, 15253, 0.000730
heapSelect, 15253, 0.000271
medianMediansSelect, 15253, 0.000963
heapSelect, 15253, 0.000218
medianMediansSelect, 15253, 0.000716
heapSelect, 15253, 0.000140
medianMediansSelect, 15253, 0.000784
heapSelect, 15253, 0.000280
medianMediansSelect, 15253, 0.000865
heapSelect, 15253, 0.000135
medianMediansSelect, 15253, 0.000673
heapSelect, 15253, 0.000143
medianMediansSelect, 15253, 0.000742
heapSelect, 15253, 0.000151
medianMediansSelect, 15253, 0.000819
heapSelect, 15253, 0.000126
medianMediansSelect, 15253, 0.000760
heapSelect, 15253, 0.000216
medianMediansSelect, 15253, 0.000914
heapSelect, 15253, 0.000218
medianMediansSelect, 15253, 0.000731
heapSelect, 15253, 0.000127
medianMediansSelect, 15253, 0.000724
heapSelect, 15253, 0.000222
medianMediansSelect, 15253, 0.000609
heapSelect, 17014, 0.000265
medianMediansSelect, 17014, 0.000963
heapSelect, 17014, 0.000215
medianMediansSelect, 17014, 0.000875
heapSelect, 17014, 0.000156
medianMediansSelect, 17014, 0.000765
heapSelect, 17014, 0.000178
medianMediansSelect, 17014, 0.000824
heapSelect, 17014, 0.000195
medianMediansSelect, 17014, 0.001030
heapSelect, 17014, 0.000379
medianMediansSelect, 17014, 0.001219
heapSelect, 17014, 0.000174
medianMediansSelect, 17014, 0.000900
heapSelect, 17014, 0.000304
medianMediansSelect, 17014, 0.000829
heapSelect, 17014, 0.000255
medianMediansSelect, 17014, 0.000999
heapSelect, 17014, 0.000385
medianMediansSelect, 17014, 0.001079
heapSelect, 17014, 0.000172
medianMediansSelect, 17014, 0.000775
heapSelect, 17014, 0.000125
medianMediansSelect, 17014, 0.000826
heapSelect, 17014, 0.000204
medianMediansSelect, 17014, 0.001072
heapSelect, 17014, 0.000237
medianMediansSelect, 17014, 0.000877
heapSelect, 17014, 0.000385
medianMediansSelect, 17014, 0.001050
heapSelect, 17014, 0.000277
medianMediansSelect, 17014, 0.001030
heapSelect, 17014, 0.000188
medianMediansSelect, 17014, 0.000864
heapSelect, 17014, 0.000223
medianMediansSelect, 17014, 0.000791
heapSelect, 17014, 0.000205
medianMediansSelect, 17014, 0.000900
heapSelect, 17014, 0.000278
medianMediansSelect, 17014, 0.000740
heapSelect, 18979, 0.000235
medianMediansSelect, 18979, 0.001119
heapSelect, 18979, 0.000208
medianMediansSelect, 18979, 0.000889
heapSelect, 18979, 0.000181
medianMediansSelect, 18979, 0.000928
heapSelect, 18979, 0.000130
medianMediansSelect, 18979, 0.000913
heapSelect, 18979, 0.000158
medianMediansSelect, 18979, 0.000989
heapSelect, 18979, 0.000164
medianMediansSelect, 18979, 0.000772
heapSelect, 18979, 0.000185
medianMediansSelect, 18979, 0.001147
heapSelect, 18979, 0.000186
medianMediansSelect, 18979, 0.000817
heapSelect, 18979, 0.000167
medianMediansSelect, 18979, 0.000826
heapSelect, 18979, 0.000371
medianMediansSelect, 18979, 0.001015
heapSelect, 18979, 0.000171
medianMediansSelect, 18979, 0.000997
heapSelect, 18979, 0.000157
medianMediansSelect, 18979, 0.000975
heapSelect, 18979, 0.000399
medianMediansSelect, 18979, 0.001134
heapSelect, 18979, 0.000206
medianMediansSelect, 18979, 0.001141
heapSelect, 18979, 0.000205
medianMediansSelect, 18979, 0.000716
heapSelect, 18979, 0.000188
medianMediansSelect, 18979, 0.000847
heapSelect, 18979, 0.000217
medianMediansSelect, 18979, 0.000850
heapSelect, 18979, 0.000183
medianMediansSelect, 18979, 0.001036
heapSelect, 18979, 0.000208
medianMediansSelect, 18979, 0.001129
heapSelect, 18979, 0.000173
medianMediansSelect, 18979, 0.000837
heapSelect, 21171, 0.000306
medianMediansSelect, 21171, 0.000855
heapSelect, 21171, 0.000468
medianMediansSelect, 21171, 0.001336
heapSelect, 21171, 0.000348
medianMediansSelect, 21171, 0.001536
heapSelect, 21171, 0.000180
medianMediansSelect, 21171, 0.001062
heapSelect, 21171, 0.000259
medianMediansSelect, 21171, 0.000954
heapSelect, 21171, 0.000214
medianMediansSelect, 21171, 0.001017
heapSelect, 21171, 0.000321
medianMediansSelect, 21171, 0.001362
heapSelect, 21171, 0.000273
medianMediansSelect, 21171, 0.001373
heapSelect, 21171, 0.000216
medianMediansSelect, 21171, 0.001068
heapSelect, 21171, 0.000262
medianMediansSelect, 21171, 0.001035
heapSelect, 21171, 0.000298
medianMediansSelect, 21171, 0.001139
heapSelect, 21171, 0.000392
medianMediansSelect, 21171, 0.001242
heapSelect, 21171, 0.000260
medianMediansSelect, 21171, 0.001077
heapSelect, 21171, 0.000146
medianMediansSelect, 21171, 0.000937
heapSelect, 21171, 0.000169
medianMediansSelect, 21171, 0.000973
heapSelect, 21171, 0.000220
medianMediansSelect, 21171, 0.001047
heapSelect, 21171, 0.000316
medianMediansSelect, 21171, 0.001165
heapSelect, 21171, 0.000358
medianMediansSelect, 21171, 0.001352
heapSelect, 21171, 0.000328
medianMediansSelect, 21171, 0.001270
heapSelect, 21171, 0.000509
medianMediansSelect, 21171, 0.001376
heapSelect, 23616, 0.000262
medianMediansSelect, 23616, 0.001388
heapSelect, 23616, 0.000372
medianMediansSelect, 23616, 0.001602
heapSelect, 23616, 0.000439
medianMediansSelect, 23616, 0.001798
heapSelect, 23616, 0.000419
medianMediansSelect, 23616, 0.001590
heapSelect, 23616, 0.000267
medianMediansSelect, 23616, 0.001538
heapSelect, 23616, 0.000215
medianMediansSelect, 23616, 0.001282
heapSelect, 23616, 0.000160
medianMediansSelect, 23616, 0.001103
heapSelect, 23616, 0.000338
medianMediansSelect, 23616, 0.001352
heapSelect, 23616, 0.000253
medianMediansSelect, 23616, 0.001581
heapSelect, 23616, 0.000302
medianMediansSelect, 23616, 0.001020
heapSelect, 23616, 0.000353
medianMediansSelect, 23616, 0.001549
heapSelect, 23616, 0.000206
medianMediansSelect, 23616, 0.001076
heapSelect, 23616, 0.000405
medianMediansSelect, 23616, 0.001505
heapSelect, 23616, 0.000298
medianMediansSelect, 23616, 0.001210
heapSelect, 23616, 0.000252
medianMediansSelect, 23616, 0.001137
heapSelect, 23616, 0.000225
medianMediansSelect, 23616, 0.001128
heapSelect, 23616, 0.000188
medianMediansSelect, 23616, 0.001226
heapSelect, 23616, 0.000350
medianMediansSelect, 23616, 0.001282
heapSelect, 23616, 0.000325
medianMediansSelect, 23616, 0.001375
heapSelect, 23616, 0.000277
medianMediansSelect, 23616, 0.001260
heapSelect, 26343, 0.000227
medianMediansSelect, 26343, 0.001261
heapSelect, 26343, 0.000338
medianMediansSelect, 26343, 0.001371
heapSelect, 26343, 0.000192
medianMediansSelect, 26343, 0.001138
heapSelect, 26343, 0.000237
medianMediansSelect, 26343, 0.001221
heapSelect, 26343, 0.000325
medianMediansSelect, 26343, 0.001929
heapSelect, 26343, 0.000341
medianMediansSelect, 26343, 0.001415
heapSelect, 26343, 0.000189
medianMediansSelect, 26343, 0.001364
heapSelect, 26343, 0.000273
medianMediansSelect, 26343, 0.001364
heapSelect, 26343, 0.000333
medianMediansSelect, 26343, 0.001334
heapSelect, 26343, 0.000547
medianMediansSelect, 26343, 0.001515
heapSelect, 26343, 0.000246
medianMediansSelect, 26343, 0.001406
heapSelect, 26343, 0.000326
medianMediansSelect, 26343, 0.001512
heapSelect, 26343, 0.000545
medianMediansSelect, 26343, 0.001179
heapSelect, 26343, 0.000270
medianMediansSelect, 26343, 0.001401
heapSelect, 26343, 0.000286
medianMediansSelect, 26343, 0.001273
heapSelect, 26343, 0.000404
medianMediansSelect, 26343, 0.001475
heapSelect, 26343, 0.000433
medianMediansSelect, 26343, 0.001570
heapSelect, 26343, 0.000271
medianMediansSelect, 26343, 0.001604
heapSelect, 26343, 0.000308
medianMediansSelect, 26343, 0.001412
heapSelect, 26343, 0.000430
medianMediansSelect, 26343, 0.001511
heapSelect, 29386, 0.000244
medianMediansSelect, 29386, 0.001517
heapSelect, 29386, 0.000356
medianMediansSelect, 29386, 0.001831
heapSelect, 29386, 0.000329
medianMediansSelect, 29386, 0.001490
heapSelect, 29386, 0.000414
medianMediansSelect, 29386, 0.001745
heapSelect, 29386, 0.000287
medianMediansSelect, 29386, 0.001616
heapSelect, 29386, 0.000187
medianMediansSelect, 29386, 0.001366
heapSelect, 29386, 0.000577
medianMediansSelect, 29386, 0.001376
heapSelect, 29386, 0.000373
medianMediansSelect, 29386, 0.002028
heapSelect, 29386, 0.000331
medianMediansSelect, 29386, 0.001463
heapSelect, 29386, 0.000395
medianMediansSelect, 29386, 0.001428
heapSelect, 29386, 0.000547
medianMediansSelect, 29386, 0.001743
heapSelect, 29386, 0.000480
medianMediansSelect, 29386, 0.001649
heapSelect, 29386, 0.000472
medianMediansSelect, 29386, 0.001968
heapSelect, 29386, 0.000352
medianMediansSelect, 29386, 0.001443
heapSelect, 29386, 0.000257
medianMediansSelect, 29386, 0.001387
heapSelect, 29386, 0.000349
medianMediansSelect, 29386, 0.001286
heapSelect, 29386, 0.000279
medianMediansSelect, 29386, 0.001560
heapSelect, 29386, 0.000244
medianMediansSelect, 29386, 0.001688
heapSelect, 29386, 0.000341
medianMediansSelect, 29386, 0.001500
heapSelect, 29386, 0.000335
medianMediansSelect, 29386, 0.002002
heapSelect, 32780, 0.000462
medianMediansSelect, 32780, 0.001804
heapSelect, 32780, 0.000391
medianMediansSelect, 32780, 0.001934
heapSelect, 32780, 0.000542
medianMediansSelect, 32780, 0.001957
heapSelect, 32780, 0.000436
medianMediansSelect, 32780, 0.001799
heapSelect, 32780, 0.000247
medianMediansSelect, 32780, 0.001577
heapSelect, 32780, 0.000300
medianMediansSelect, 32780, 0.001677
heapSelect, 32780, 0.000395
medianMediansSelect, 32780, 0.001810
heapSelect, 32780, 0.000356
medianMediansSelect, 32780, 0.001633
heapSelect, 32780, 0.000715
medianMediansSelect, 32780, 0.001970
heapSelect, 32780, 0.000358
medianMediansSelect, 32780, 0.001395
heapSelect, 32780, 0.000273
medianMediansSelect, 32780, 0.001725
heapSelect, 32780, 0.000347
medianMediansSelect, 32780, 0.001436
heapSelect, 32780, 0.000249
medianMediansSelect, 32780, 0.001428
heapSelect, 32780, 0.000383
medianMediansSelect, 32780, 0.001936
heapSelect, 32780, 0.000366
medianMediansSelect, 32780, 0.001951
heapSelect, 32780, 0.000532
medianMediansSelect, 32780, 0.002015
heapSelect, 32780, 0.000255
medianMediansSelect, 32780, 0.001386
heapSelect, 32780, 0.000372
medianMediansSelect, 32780, 0.001615
heapSelect, 32780, 0.000456
medianMediansSelect, 32780, 0.001232
heapSelect, 32780, 0.000243
medianMediansSelect, 32780, 0.001326
heapSelect, 36565, 0.000290
medianMediansSelect, 36565, 0.002019
heapSelect, 36565, 0.000388
medianMediansSelect, 36565, 0.001706
heapSelect, 36565, 0.000363
medianMediansSelect, 36565, 0.001912
heapSelect, 36565, 0.000358
medianMediansSelect, 36565, 0.001637
heapSelect, 36565, 0.000271
medianMediansSelect, 36565, 0.001368
heapSelect, 36565, 0.000500
medianMediansSelect, 36565, 0.002875
heapSelect, 36565, 0.000462
medianMediansSelect, 36565, 0.002086
heapSelect, 36565, 0.000432
medianMediansSelect, 36565, 0.002089
heapSelect, 36565, 0.000940
medianMediansSelect, 36565, 0.002171
heapSelect, 36565, 0.000308
medianMediansSelect, 36565, 0.001821
heapSelect, 36565, 0.000349
medianMediansSelect, 36565, 0.002161
heapSelect, 36565, 0.000385
medianMediansSelect, 36565, 0.002217
heapSelect, 36565, 0.000485
medianMediansSelect, 36565, 0.001859
heapSelect, 36565, 0.000329
medianMediansSelect, 36565, 0.001547
heapSelect, 36565, 0.000331
medianMediansSelect, 36565, 0.001709
heapSelect, 36565, 0.000449
medianMediansSelect, 36565, 0.001495
heapSelect, 36565, 0.000336
medianMediansSelect, 36565, 0.001682
heapSelect, 36565, 0.000717
medianMediansSelect, 36565, 0.002015
heapSelect, 36565, 0.000392
medianMediansSelect, 36565, 0.001591
heapSelect, 36565, 0.000294
medianMediansSelect, 36565, 0.001959
heapSelect, 40788, 0.000312
medianMediansSelect, 40788, 0.002129
heapSelect, 40788, 0.000428
medianMediansSelect, 40788, 0.002641
heapSelect, 40788, 0.000359
medianMediansSelect, 40788, 0.002299
heapSelect, 40788, 0.000591
medianMediansSelect, 40788, 0.002255
heapSelect, 40788, 0.000367
medianMediansSelect, 40788, 0.001679
heapSelect, 40788, 0.000322
medianMediansSelect, 40788, 0.002310
heapSelect, 40788, 0.000865
medianMediansSelect, 40788, 0.002952
heapSelect, 40788, 0.000444
medianMediansSelect, 40788, 0.002220
heapSelect, 40788, 0.000397
medianMediansSelect, 40788, 0.002590
heapSelect, 40788, 0.000438
medianMediansSelect, 40788, 0.001855
heapSelect, 40788, 0.000484
medianMediansSelect, 40788, 0.002664
heapSelect, 40788, 0.000975
medianMediansSelect, 40788, 0.002473
heapSelect, 40788, 0.000313
medianMediansSelect, 40788, 0.001934
heapSelect, 40788, 0.000339
medianMediansSelect, 40788, 0.002256
heapSelect, 40788, 0.000400
medianMediansSelect, 40788, 0.002293
heapSelect, 40788, 0.000397
medianMediansSelect, 40788, 0.002504
heapSelect, 40788, 0.000444
medianMediansSelect, 40788, 0.002248
heapSelect, 40788, 0.000411
medianMediansSelect, 40788, 0.002064
heapSelect, 40788, 0.000473
medianMediansSelect, 40788, 0.002084
heapSelect, 40788, 0.000639
medianMediansSelect, 40788, 0.002578
heapSelect, 45499, 0.000663
medianMediansSelect, 45499, 0.002162
heapSelect, 45499, 0.000412
medianMediansSelect, 45499, 0.002868
heapSelect, 45499, 0.000412
medianMediansSelect, 45499, 0.002279
heapSelect, 45499, 0.000776
medianMediansSelect, 45499, 0.003356
heapSelect, 45499, 0.000403
medianMediansSelect, 45499, 0.002357
heapSelect, 45499, 0.000358
medianMediansSelect, 45499, 0.001943
heapSelect, 45499, 0.000380
medianMediansSelect, 45499, 0.002625
heapSelect, 45499, 0.000897
medianMediansSelect, 45499, 0.002772
heapSelect, 45499, 0.000581
medianMediansSelect, 45499, 0.002365
heapSelect, 45499, 0.000838
medianMediansSelect, 45499, 0.001876
heapSelect, 45499, 0.000428
medianMediansSelect, 45499, 0.001993
heapSelect, 45499, 0.000863
medianMediansSelect, 45499, 0.002860
heapSelect, 45499, 0.000668
medianMediansSelect, 45499, 0.002588
heapSelect, 45499, 0.000633
medianMediansSelect, 45499, 0.002309
heapSelect, 45499, 0.000588
medianMediansSelect, 45499, 0.002189
heapSelect, 45499, 0.000446
medianMediansSelect, 45499, 0.002090
heapSelect, 45499, 0.000804
medianMediansSelect, 45499, 0.002733
heapSelect, 45499, 0.000555
medianMediansSelect, 45499, 0.003100
heapSelect, 45499, 0.000307
medianMediansSelect, 45499, 0.002471
heapSelect, 45499, 0.000584
medianMediansSelect, 45499, 0.002125
heapSelect, 50753, 0.000512
medianMediansSelect, 50753, 0.002746
heapSelect, 50753, 0.000656
medianMediansSelect, 50753, 0.003146
heapSelect, 50753, 0.000865
medianMediansSelect, 50753, 0.002938
heapSelect, 50753, 0.000491
medianMediansSelect, 50753, 0.002591
heapSelect, 50753, 0.000452
medianMediansSelect, 50753, 0.002761
heapSelect, 50753, 0.000742
medianMediansSelect, 50753, 0.002599
heapSelect, 50753, 0.000700
medianMediansSelect, 50753, 0.002369
heapSelect, 50753, 0.000360
medianMediansSelect, 50753, 0.002571
heapSelect, 50753, 0.000744
medianMediansSelect, 50753, 0.002794
heapSelect, 50753, 0.000420
medianMediansSelect, 50753, 0.002565
heapSelect, 50753, 0.000330
medianMediansSelect, 50753, 0.002075
heapSelect, 50753, 0.000534
medianMediansSelect, 50753, 0.002840
heapSelect, 50753, 0.000554
medianMediansSelect, 50753, 0.002625
heapSelect, 50753, 0.000460
medianMediansSelect, 50753, 0.002348
heapSelect, 50753, 0.000557
medianMediansSelect, 50753, 0.002808
heapSelect, 50753, 0.000556
medianMediansSelect, 50753, 0.003009
heapSelect, 50753, 0.000505
medianMediansSelect, 50753, 0.003263
heapSelect, 50753, 0.000568
medianMediansSelect, 50753, 0.003007
heapSelect, 50753, 0.000404
medianMediansSelect, 50753, 0.002090
heapSelect, 50753, 0.000512
medianMediansSelect, 50753, 0.002566
heapSelect, 56615, 0.000937
medianMediansSelect, 56615, 0.002913
heapSelect, 56615, 0.000742
medianMediansSelect, 56615, 0.003576
heapSelect, 56615, 0.000605
medianMediansSelect, 56615, 0.002622
heapSelect, 56615, 0.000643
medianMediansSelect, 56615, 0.003303
heapSelect, 56615, 0.000625
medianMediansSelect, 56615, 0.003413
heapSelect, 56615, 0.000569
medianMediansSelect, 56615, 0.004021
heapSelect, 56615, 0.000646
medianMediansSelect, 56615, 0.003066
heapSelect, 56615, 0.000858
medianMediansSelect, 56615, 0.003489
heapSelect, 56615, 0.000663
medianMediansSelect, 56615, 0.003114
heapSelect, 56615, 0.000636
medianMediansSelect, 56615, 0.002786
heapSelect, 56615, 0.000704
medianMediansSelect, 56615, 0.002609
heapSelect, 56615, 0.000461
medianMediansSelect, 56615, 0.002253
heapSelect, 56615, 0.000703
medianMediansSelect, 56615, 0.002456
heapSelect, 56615, 0.000843
medianMediansSelect, 56615, 0.003886
heapSelect, 56615, 0.000797
medianMediansSelect, 56615, 0.003118
heapSelect, 56615, 0.000919
medianMediansSelect, 56615, 0.002913
heapSelect, 56615, 0.000789
medianMediansSelect, 56615, 0.002740
heapSelect, 56615, 0.000668
medianMediansSelect, 56615, 0.003480
heapSelect, 56615, 0.000812
medianMediansSelect, 56615, 0.002735
heapSelect, 56615, 0.000726
medianMediansSelect, 56615, 0.002605
heapSelect, 63153, 0.000835
medianMediansSelect, 63153, 0.003547
heapSelect, 63153, 0.000443
medianMediansSelect, 63153, 0.002827
heapSelect, 63153, 0.000577
medianMediansSelect, 63153, 0.003089
heapSelect, 63153, 0.001257
medianMediansSelect, 63153, 0.003620
heapSelect, 63153, 0.000620
medianMediansSelect, 63153, 0.003106
heapSelect, 63153, 0.000860
medianMediansSelect, 63153, 0.003756
heapSelect, 63153, 0.000601
medianMediansSelect, 63153, 0.002638
heapSelect, 63153, 0.001159
medianMediansSelect, 63153, 0.002801
heapSelect, 63153, 0.000784
medianMediansSelect, 63153, 0.003668
heapSelect, 63153, 0.000527
medianMediansSelect, 63153, 0.003253
heapSelect, 63153, 0.001408
medianMediansSelect, 63153, 0.004297
heapSelect, 63153, 0.000535
medianMediansSelect, 63153, 0.002740
heapSelect, 63153, 0.000709
medianMediansSelect, 63153, 0.002804
heapSelect, 63153, 0.000952
medianMediansSelect, 63153, 0.003748
heapSelect, 63153, 0.000785
medianMediansSelect, 63153, 0.003087
heapSelect, 63153, 0.000418
medianMediansSelect, 63153, 0.003149
heapSelect, 63153, 0.000672
medianMediansSelect, 63153, 0.003454
heapSelect, 63153, 0.000621
medianMediansSelect, 63153, 0.002863
heapSelect, 63153, 0.000544
medianMediansSelect, 63153, 0.003293
heapSelect, 63153, 0.000510
medianMediansSelect, 63153, 0.003201
heapSelect, 70446, 0.000786
medianMediansSelect, 70446, 0.002966
heapSelect, 70446, 0.000690
medianMediansSelect, 70446, 0.003037
heapSelect, 70446, 0.000706
medianMediansSelect, 70446, 0.003705
heapSelect, 70446, 0.001034
medianMediansSelect, 70446, 0.004312
heapSelect, 70446, 0.000981
medianMediansSelect, 70446, 0.003968
heapSelect, 70446, 0.000760
medianMediansSelect, 70446, 0.004591
heapSelect, 70446, 0.000616
medianMediansSelect, 70446, 0.003790
heapSelect, 70446, 0.000681
medianMediansSelect, 70446, 0.004913
heapSelect, 70446, 0.001245
medianMediansSelect, 70446, 0.004692
heapSelect, 70446, 0.001231
medianMediansSelect, 70446, 0.004464
heapSelect, 70446, 0.001033
medianMediansSelect, 70446, 0.003617
heapSelect, 70446, 0.001567
medianMediansSelect, 70446, 0.004231
heapSelect, 70446, 0.000660
medianMediansSelect, 70446, 0.002571
heapSelect, 70446, 0.001137
medianMediansSelect, 70446, 0.004207
heapSelect, 70446, 0.001020
medianMediansSelect, 70446, 0.004226
heapSelect, 70446, 0.000575
medianMediansSelect, 70446, 0.002966
heapSelect, 70446, 0.000767
medianMediansSelect, 70446, 0.003288
heapSelect, 70446, 0.001082
medianMediansSelect, 70446, 0.004552
heapSelect, 70446, 0.000774
medianMediansSelect, 70446, 0.003567
heapSelect, 70446, 0.000588
medianMediansSelect, 70446, 0.002983
heapSelect, 78582, 0.000563
medianMediansSelect, 78582, 0.003159
heapSelect, 78582, 0.000785
medianMediansSelect, 78582, 0.005362
heapSelect, 78582, 0.001125
medianMediansSelect, 78582, 0.004985
heapSelect, 78582, 0.000846
